A1_598d4c200461b81522a3328565c25f7c,hallo,感叹词,Hallo Inge! Wie geht’s?,1.喂<br>2.你好,你好英格！你好吗？,
A1_c0fc37854c0d6993c026a027d441960a,halten,动词,Dieser Zug hält nicht in Rüdesheim.,1.hold / keep<br>2.maintain / keep,这列火车不会在吕德斯海姆停靠。,"gehalten"
A1_ec2d6188c0133ce153c8badd826b351f,Haltestelle,名词,An der nächsten Haltestelle müssen Sie aussteigen.,1.stop,你必须在下一站下车。,<font color='#FF99CC'> die Haltestelle</font><br>Haltestellen
A1_a78b1ac16c0cd02168097fc9a9bd7604,Hand,名词,Er gibt mir die Hand.,1.手/巴掌<br>2.笔迹,他握了我的手。,<font color='#FF99CC'> die Hand</font><br>Hände
A1_f525aa846d36e5177cffd429d8bdca45,Handy,名词,In der Schule bitte die Handys ausmachen!,1.手机,请在学校关闭手机！,<font color='#FFFF33'> das Handy</font><br>Handys
A1_ebacf61946ee81f386960ad2a09a147e,Haus,名词,In welchem Haus wohnst du?,1.house<br>2.house,你住在哪一栋房子里？,<font color='#FFFF33'> das Haus</font><br>Häuser
A1_3644cbe6d9eb15fae20c9cfede8b38f2,Hausaufgabe,名词,Kannst du mir bei den Hausaufgaben helfen?,1.homework,你能帮我做作业吗？,<font color='#FF99CC'> die Hausaufgabe</font><br>Hausaufgaben
A1_d20ecb7332b6932bca67eaad6e862a44,Hausfrau,名词,Hausfrau ist ein sehr anstrengender Beruf.,1.家庭主婦,家庭主妇是一项非常辛苦的工作。,<font color='#FF99CC'> die Hausfrau</font><br>Hausfrauen
A1_45cb65ca850212e3a7157d16ceff2ffe,Hausmann,名词,"Die Hausfrau/der Hausmann wäscht, kocht und kauft ein.",1.househusband / stay-at-home dad / stay-at-home father,家庭主妇/丈夫洗衣、做饭和购物。,<font color='#3399FF'> der Hausmann</font><br>Hausmänner
A1_b5a3c4dc34a235086cbec5dd7ae5e61c,Heimat,名词,Ich komme aus der Schweiz. Das ist meine Heimat.,1.故乡<br>2.故乡,我来自瑞士。这是我的家。,<font color='#FF99CC'> die Heimat</font><br>Heimaten
A1_ab5474ba69276897e275a16bd38b805b,heiraten,动词,Meine Schwester heiratet einen Japaner.,1.结婚/嫁/娶,我姐姐要嫁给一个日本男人。,"geheiratet"
A1_d2ac44a3750f210221eefa5f7ab6931c,heißen,动词,Ich heiße Charlotte Meier.,1.称为/叫/称呼<br>2.call,我叫夏洛特·梅尔。,"geheißt"
A1_7ac86c2302e5cd548d8224f70f443ee0,helfen,动词,"Können Sie mir helfen, bitte?",1.帮助,你能帮我吗？,"geholfen"
A1_4229d691b07b13341da53f17ab9f2416,hell,形容词,Im Sommer ist es bis 21 Uhr hell.,1.light / bright<br>2.smart / bright / sharp,夏季，晚上 9 点之前天都是亮的。,
A1_6047009c1fd2b3a4c8ca81a6cd807faf,Herd,名词,In der neuen Küche fehlt noch der Herd.,1.hearth / stove<br>2.stove,新厨房里的炉子仍然不见了。,<font color='#3399FF'> der Herd</font><br>Herde
A1_5637d9b9874593c673287800f6944194,Herr,名词,"Guten Tag, Herr Sommer!",1.先生,下午好，夏天先生！,
A1_d89dc598d1439123e4f7538e6afa425e,herzlich,形容词,Herzlichen Glückwunsch!,1.cordial / hearty,恭喜！,
A1_0a3ada41c80ef585f0f90c1bbf78a722,heute,时间副词,Heute ist ein schöner Tag.,1.今天<br>2.now / nowadays,今天是美好的一天。,
A1_24072372acf322fe3f6b1ed476750b44,hier,副词,"Hier ist 06131-553221, Pamela Linke.",1.这里,我是 06131-553221，帕梅拉·林克。,
A1_57d0632a15db9f99170f6159657cfa66,Hilfe,名词,Hilfe! Bitte helfen Sie mir!,1.帮助,帮助！请帮我！,<font color='#FF99CC'> die Hilfe</font><br>Hilfen
A1_630f3c50193044124f76d6bbbf8c19ed,hinten,位置副词,Die Tür zum Aussteigen ist hinten.,1.at the back / at the end<br>2.far back,出口门位于后面。,
A1_80aa111ef6400d42f3d1b30036396404,Hobby,名词,Meine Hobbys sind Wandern und Schwimmen.,1.兴趣,我的爱好是徒步旅行和游泳。,<font color='#FFFF33'> das Hobby</font><br>Hobbys
A1_23c860df51db49ab82ca26089559bcfc,hoch,形容词,Der Mount Everest ist 8.880 Meter hoch.,1.高,"珠穆朗玛峰高8,880米。",
A1_562a1090bae77767893150a5ffb64d71,Hochzeit,名词,Zur dieser Hochzeit kommen mehr als fünfzig Gäste.,1.婚礼,参加这场婚礼的宾客超过五十人。,<font color='#FF99CC'> die Hochzeit</font><br>Hochzeiten<font color='#FF99CC'> die Hochzeit</font><br>Hochzeiten
A1_a99fd57d968c2ba9ad70d5d1505a3553,holen,动词,Ich hole zwei Flaschen Wasser aus der Küche.,1.fetch / get<br>2.take a breath / breathe in,我从厨房拿了两瓶水。,"geholt"
A1_57e08d80efb77c04bd2b86aade91e903,hören,动词,Hör mal! Was ist das?,1.听<br>2.obey,听！那是什么？,"gehört"
A1_26e28738b51eebd25cf4d734b33b539f,Hotel,名词,Im Urlaub sind wir in einem Hotel am Meer.,1.hotel,假期我们住在海边的一家酒店。,<font color='#FFFF33'> das Hotel</font><br>Hotels
A1_477c76e602c8cd28ffe7613110a4ec7c,Hund,名词,Der Hund ist noch jung.,1.狗/犬,狗还年轻。,<font color='#3399FF'> der Hund</font><br>Hunde
A1_5994ce026a62da8057fcb67f5ee60773,Hunger,名词,Ich habe Hunger! Wann ist das Essen fertig?,1.hunger<br>2.desire / craving / thirst / hunger,我饿了！食物什么时候准备好？,<font color='#3399FF'> der Hunger</font><br>—
A1_3cf49b0960fb2ef0ea03d0b991819630,ich,人称代词,Ich heiße Veronika.,1.I / me,我的名字是维罗妮卡。,
A1_ec5612028432a8a7763e46ca0945e48a,ihr/ihm/ihn,-,Gib ihr/ihm bitte das Buch.,她/他/他,请把书给她/他。,
A1_9c2978d69d444f1877a106030b326ac1,immer,副词,Frau Bast kommt immer zu spät.,1.always<br>2.every time / always,巴斯特女士总是迟到。,
A1_13b5bfe96f3e2fe411c9f66f4a582adf,in,介词,Ich wohne in Wiesbaden.,1.在,我住在威斯巴登。,
A1_a82be0f551b8708bc08eb33cd9ded0cf,Information,名词,"Wenn Sie Fragen haben, gehen Sie zur Information.",1.information<br>2.information,如果您有任何疑问，请前往信息。,<font color='#FF99CC'> die Information</font><br>Informationen
A1_15d7000797a33d7af16c9b052f852768,international,形容词,"Unser Deutschkurs ist international: Silvana kommt aus Italien, Conchi aus Spanien, Yin aus China ...",1.跨語言的/跨语言的,我们的德语课程是国际化的：Silvana来自意大利，Conchi来自西班牙，Yin来自中国......,
A1_c8205c7636e728d448c2774e6a4a944b,Internet,名词,Das findest du im Internet.,1.网际网路/互联网/因特网,你可以在互联网上找到它。,<font color='#FFFF33'> das Internet</font><br>—<font color='#3399FF'> der Internet</font><br>—
A1_a78c5bf69b40d464b954ef76815c6fa0,ja,答语词,Sind Sie Herr Watanabe? – Ja.,1.嗯/對,您是渡边先生吗？ - 是的。,
A1_55d67e3b8f6a2f37a6c9c2f19778fede,Jacke,名词,Zieh dir eine Jacke an. Es ist kalt.,1.coat / jacket,穿上夹克。是冷的。,<font color='#FF99CC'> die Jacke</font><br>Jacken
A1_9aba960263a807335542e7c5794c77ba,jed-,-,Blumen kannst du in jedem Bahnhof kaufen.,任何-,每个火车站都可以买到鲜花。,
A1_8176b5e1e09d201d55b9ee5ec4bf0416,jetzt,副词,Jetzt machen wir eine Pause.,1.现在<br>2.nowadays,现在让我们休息一下。,
A1_cf51066f49e517f274b8173cc265c60b,Job,名词,Jenny hat einen neuen Job bei der Post.,1.job,珍妮在邮局找到了一份新工作。,<font color='#3399FF'> der Job</font><br>Jobs
A1_22ea40f25243d8107d3918c7b6504ab4,Jugendliche,名词,Viele Jugendliche kaufen gern ein.,1.youngster / teenager / adolescent / juvenile,许多年轻人喜欢购物。,<font color='#FF99CC'> die Jugendliche</font><br>
A1_762930825dd8b0cae64e4677fa7774e3,jung,形容词,Claudia ist 21. – Was? Noch so jung?,1.年轻,克劳迪娅 21 岁。 – 什么？还这么年轻？,
A1_c59952ad5e48e4112a1179c7e3065abc,Junge,名词,Ich habe zwei Kinder. Einen Jungen und ein Mädchen.,1.男孩子,我有两个孩子。一个男孩和一个女孩。,<font color='#3399FF'> der Junge</font><br>
A1_63647051a1eb4d142a5ece8c65d4b559,Kaffee,名词,Zum Frühstück trinke ich immer Kaffee.,1.咖啡,我早餐总是喝咖啡。,<font color='#3399FF'> der Kaffee</font><br>Kaffees<font color='#FFFF33'> das Kaffee</font><br>Kaffees
A1_8cf196ee0968e8ca78ae533ff5ec21b6,kaputt,形容词,Das Glas war teuer. Es geht sehr leicht kaputt.,1.broken-down / fucked-up / kaput / broken / bust / out of order<br>2.shattered / knackered,玻璃很贵。它很容易破裂。,
A1_94ebf1e3c012bd0ca27ca630c9a48c94,Karte,名词,Ich schreibe meinen Bekannten eine Karte aus dem Urlaub.,1.card<br>2.map / card / ticket / chart / menu,我在假期里给朋友们写了一张卡片。,<font color='#FF99CC'> die Karte</font><br>Karten
A1_79df5b1bfe7e185f13a4e0abc516af38,Kartoffel,名词,Für Pommes frites braucht man Kartoffeln.,1.土豆/马铃薯,你需要土豆来做炸薯条。,<font color='#FF99CC'> die Kartoffel</font><br>Kartoffeln
A1_b5db4d00d11ecb105854f94d77f84eb8,Kasse,名词,Zahlen Sie bitte an der Kasse.,1.cash register / cash<br>2.funds,请在结账时付款。,<font color='#FF99CC'> die Kasse</font><br>Kassen
A1_8f0fb931142482d57e08ac474ed6aad7,kaufen,动词,Tim kauft sich ein neues Auto.,1.买,蒂姆买了一辆新车。,"gekauft"
A1_7b0042409be08127a7a20e17e76988cd,kein,不定代词,Es gibt keine Eintrittskarten mehr.,1.no / none,没有更多门票了。,
A1_093120a8fe0a8077bf21450fbd7b31fc,kennen,动词,"Kennen Sie diese Frau? – Nein, leider nicht.",1.know<br>2.认识,你认识这个女人吗？ - 不，不幸的是没有。,"gekannt"
A1_24c68630da5ff849748ab521a59f4328,kennenlernen,动词,Wir sind neu hier. Wir möchten Sie kennenlernen.,1.结识<br>2.get to know,我们是新来的。我们想认识您。,"kennengelernt"
A1_d626102cfc2416a570fc0dc582a9b771,Kind,名词,Wie viele Kinder haben Sie?,1.儿童/孩子<br>2.kiddo / child / kid / offspring,你有几个孩子？,<font color='#FFFF33'> das Kind</font><br>Kinder
A1_7188d79337375a05bf67cad2b789c4ac,Kindergarten,名词,Die kleine Laura geht schon in den Kindergarten.,1.nursery school / kindergarten / playschool,小劳拉已经去幼儿园了。,<font color='#3399FF'> der Kindergarten</font><br>Kindergärten
A1_acb3a05894b7c57412b2d7e911e17dd7,Kino,名词,Wir sehen heute Abend im Kino einen schönen Film.,1.电影院<br>2.movie,今晚我们要在电影院看一部好电影。,<font color='#FFFF33'> das Kino</font><br>Kinos
A1_6ac94fed85883adeadc61fcee05bed87,Kiosk,名词,"Am Kiosk bekommen Sie Getränke, Zigaretten und Zeitungen.",1.便亭<br>2.kiosk / dairy,您可以在售货亭购买饮料、香烟和报纸。,<font color='#3399FF'> der Kiosk</font><br>Kioske
A1_bcb77ac83cd9106bf6c89633ac6b2e38,klar,形容词,Kommst du mit? – Klar!,1.of course / clear / lucid,你跟我一起去吗？ - 当然！,
A1_b80de006455ace1585e472a06ac4edcb,Klasse,名词,In unserer Klasse sind fünfundzwanzig Schüler.,1.class<br>2.class,我们班有二十五个学生。,<font color='#FF99CC'> die Klasse</font><br>Klassen
A1_11bd5f47fb6db99be7d5e32170732a48,Kleidung,名词,"Wo finde ich Kleidung? – Jacken im ersten, Jeans im zweiten Stock.",1.dress / clothes / clothing,哪里可以找到衣服？ – 一楼是夹克，二楼是牛仔裤。,<font color='#FF99CC'> die Kleidung</font><br>Kleidungen
A1_89a114bef2a7ddb400826f3683ca2bf8,klein,形容词,Eltville ist eine kleine Stadt am Rhein.,1.small / little<br>2.insignificant / little,埃尔特维尔是莱茵河畔的一个小镇。,
A1_5367d983459fa88c0dbd468377c4a927,kochen,动词,Herr Georgi kann gut kochen.,1.cook / make,乔治先生厨艺很好。,"gekocht"
A1_5778a96b8bdb13a8e818f5fbb039b0ea,Koffer,名词,Ist das Ihr Koffer?,1.suitcase,那是你的手提箱吗？,<font color='#3399FF'> der Koffer</font><br>Koffer
A1_28a81d796dedbf2513421053e8a699bf,Kollege,名词,Wie heißt die neue Kollegin?,1.workmate / co-worker / colleague,新同事叫什么名字？,<font color='#3399FF'> der Kollege</font><br>Kollegen
A1_9c0d47bf8dbce8c6ea71fc32e58cb109,kommen,动词,Woher kommen Sie? – Aus Frankreich.,1.arrive / happen / come from / take place / advance / be due to / come / come on / return,你从哪来？ – 来自法国。,"gekommen"
A1_f6080be0cbaa5ccd0612f75aa632bc38,können,动词,Ich kann Deutsch und Russisch.,1.be able to / can / know<br>2.can,我会说德语和俄语。,"gekonnt"
A1_8ef1b2ce0360df8af6e52bfdab6e6e9e,Konto,名词,Das Geld überweisen wir am ersten März auf Ihr Konto.,1.account<br>2.account,我们将于 3 月 1 日将款项转入您的帐户。,<font color='#FFFF33'> das Konto</font><br>
A1_03396e52b57e75d4e01365ab20d5974b,Kopf,名词,Mein Kopf tut weh!,1.头<br>2.head,我头好痛！,<font color='#3399FF'> der Kopf</font><br>Köpfe
A1_0467d0ade6ad8337a2f7ad3585b602d2,kosten,动词,Wie viel kostet das? – 10 Euro.,1.cost / get a taste of / taste,费用多少？ – 10 欧元。,"gekostet"
A1_b1c131274a8b2121a93bfe036e528c81,krank,形容词,"Ich kann heute nicht zur Arbeit kommen, ich bin krank und liege im Bett.",1.ill / sick,我今天不能来上班，我病了，躺在床上。,
A1_6f7ef5d684b5cdcacd23c12fe6e2a1a7,kriegen,动词,Ich kriege 15 Euro in der Stunde für meine Arbeit.,1.come down with / have / get<br>2.catch / get,我的工作每小时 15 欧元。,"gekriegt"
A1_9f1d6780e10dc626a9777fb3f8513c94,Küche,名词,Der neue Herd kommt in die Küche.,1.kitchen<br>2.cooking / cuisine,新炉子进入厨房。,<font color='#FF99CC'> die Küche</font><br>Küchen
A1_e11fdc7af0d9f16bbc688401a7b652c7,Kuchen,名词,Ich nehme ein Stück Kuchen.,1.蛋糕,我要一块蛋糕。,<font color='#3399FF'> der Kuchen</font><br>Kuchen
A1_3dff25c0ea63e0be41a2ec3cbc6d677e,Kühlschrank,名词,"Haben wir noch Milch? – Ja, im Kühlschrank.",1.雪柜,我们还有牛奶吗？ – 是的，在冰箱里。,<font color='#3399FF'> der Kühlschrank</font><br>Kühlschränke
A1_a7f2708d3b492a62fdbbaafbe879275a,Kugelschreiber,名词,Hast du einen Kugelschreiber für mich?,1.ballpoint pen,你有一支笔给我吗？,<font color='#3399FF'> der Kugelschreiber</font><br>Kugelschreiber
A1_670cc5647fe2defbf325a51863eca0e2,kulturell,形容词,Ich bin kulturell interessiert. Ich gehe oft ins Museum.,1.cultural,我对文化感兴趣。我经常去博物馆。,
A1_9de392e30046ecaf855356be64852f65,kümmern,动词,Jede Mutter kümmert sich um ihre kleinen Kinder.,1.照顾<br>2.worry about,每个母亲都会照顾她的小孩子。,"gekümmert"
A1_7c56a31c25c8b14aed29fdd0e0db5dcb,Kunde,名词,"Einen Moment, bitte. Ich habe eine Kundin.",1.purchaser / news / customer / client / tidings<br>2.field / area,请稍等一下。我有一个客户。,<font color='#3399FF'> der Kunde</font><br>Kunden<font color='#FF99CC'> die Kunde</font><br>Kunden
A1_2589218df2ad6f6039a95d9d4dd979a3,Kurs,名词,Der Deutschkurs geht bis zum Sommer.,1.course / rate,德语课程持续到夏季。,<font color='#3399FF'> der Kurs</font><br>Kurse
A1_5c941644113eebae030cad64bf8cc670,kurz,形容词,Ricardo hat kurzes Haar.,1.短<br>2.短,里卡多有短发。,
A1_c0f2e50abcf3a195d1360aef841c2113,lachen,动词,Die Kinder lachen viel.,1.笑,孩子们笑得很开心。,"gelacht"
A1_18f6ee15e59ad9647428c059344d67d3,Laden,名词,Im Buchladen können Sie Bücher kaufen.,1.shop / store<br>2.shutter,你可以在书店买书。,<font color='#3399FF'> der Laden</font><br><font color='#FFFF33'> das Laden</font><br>—
A1_512ef7c688a2c8572d5e16f44e17e869,Land,名词,Italien ist ein schönes Land.,1.land / earth<br>2.country,意大利是一个美丽的国家。,<font color='#FFFF33'> das Land</font><br>
A1_7572559ca86e781ba8fe8073a0b725c6,lang,形容词,Die Jeans ist zu lang.,1.long,牛仔裤太长了。,
A1_06d1073033c7b4f821c4848e2713e050,lange,副词,Wie lange fährt der Zug von Hamburg nach Berlin?,1.long,乘火车从 汉堡 开往 柏林 需要多长时间？,
A1_837d88c69856ac1c2590e647e10f697e,langsam,形容词,Könnten Sie bitte etwas langsamer sprechen?,1.慢<br>2.step by step / slowly,你能说慢一点吗？,
A1_0b590963431720a26da74a2a192945c1,laufen,动词,"Ich möchte nicht Auto fahren, ich möchte laufen.",1.run<br>2.walk,我不想开车，我想走路。,"<font color='#FF6600'>sein</font> gelaufen"
A1_589866a4961da4ed2e7354026a936f4e,laut,形容词,Nicht so laut! Das Baby schläft.,1.高声,没那么大声！宝宝正在睡觉。,
A1_fc3bf065a6b6413ce94bc77e315f9a73,leben,动词,Sie lebt bei ihrer Schwester.,1.live,她和她姐姐住在一起。,"gelebt"
A1_79afeab88e1ebd59a017476928f83adb,Leben,名词,Das Leben in diesem Land ist teuer.,1.生命<br>2.生活,这个国家的生活很昂贵。,<font color='#FFFF33'> das Leben</font><br>Leben
A1_141d84e0bdb354319ba49509053c27e3,Lebensmittel,名词,Lebensmittel bekommen Sie im Supermarkt.,1.食品,您可以在超市购买杂货。,<font color='#FFFF33'> das Lebensmittel</font><br>Lebensmittel
A1_3561d879014cd8d355dd6f48a7de82d7,ledig,形容词,Sind Sie verheiratet? – Nein. Ledig.,1.single,你结婚了吗？ - 不，单身。,
A1_b7b64423c93a424e5b11b608cfe324ef,legen,动词,Legen Sie das Buch auf den Tisch.,1.put / lay<br>2.lay,把书放在桌子上。,"gelegt"
A1_a9b75e931e32f731ad90a18ec2bff84f,Lehrer,名词,Unsere Deutschlehrerin heißt Frau Müller.,1.老师,我们的德语老师叫Müller女士。,<font color='#3399FF'> der Lehrer</font><br>Lehrer
A1_2a72ddfcd51848416cdf5dd55f075f07,leicht,形容词,Der Koffer ist leicht.,1.轻<br>2.容易,行李箱很轻。,
A1_9385fd70d3ac514e24490fc54603286e,leider,情态副词,Leider kann ich nicht kommen. Ich muss zum Arzt.,1.可惜,不幸的是我不能来。我得去看医生。,
A1_48e4e10c9a4db4d3bdc18ea2e3cf7896,leise,形容词,Seid leise. Die anderen schlafen schon.,1.faint / low / quiet / muted / soft / softly / quietly / faintly<br>2.gently / slight / faint / slightly / gentle / faintly / light / lightly,安静。其他人都已经睡了。,
A1_b220a9d867dd0b8dcdcc7d1b66e44cb9,lernen,动词,Wie lange lernen Sie schon Deutsch?,1.学<br>2.study / learn,您学德语多久了？,"gelernt"
A1_0ee5ff4745e21026722bca7040390a93,lesen,动词,Ich lese ein Buch von García Márquez.,1.read<br>2.glean / pick,我正在读加西亚·马尔克斯写的一本书。,"gelesen"
A1_fe1b08c12482be0fc0eb475b4ea60f2c,letzt-,粘着语素,Morgen ist der letzte Kurstag.,最后的-,明天是课程的最后一天。,
A1_d2af6f548d984a7e12d26d347b2dc617,Leute (pl.),-,In der Disko sind viele Leute.,人们（复数）,迪斯科舞厅里有很多人。,
A1_c8f1ac1513293af37c9ad8dc06101be6,Licht,名词,Wo macht man hier das Licht an?,1.光,你在哪里开灯？,<font color='#FFFF33'> das Licht</font><br>
A1_8c6c5594cc05384f66d8b7c961b3f7fe,lieb-,-,"Liebe Susanne, lieber Hans.",亲爱的-,亲爱的苏珊娜，亲爱的汉斯。,
A1_11c7870f21801bb47dedfced2e0d5d49,lieben,动词,Ich liebe dich!,1.爱<br>2.have sex,我爱你！,"geliebt"
A1_fb874ccb042db135ed284e230a4fb864,lieber,副词,Sie fährt lieber mit der Bahn.,1.preferably<br>2.better / rather,她更喜欢坐火车。,
A1_7c52219e826f57fd34d7070b5492f6f1,Lieblings-,粘着语素,Mein Lieblingsfilm ist „Schwarze Augen“.,1.favorite / favourite,我最喜欢的电影是《黑眼睛》。,
A1_5ce452360a33ef698a98f91e2e5497a9,Lied,名词,Welches ist dein Lieblingslied?,1.歌曲<br>2.song,你最喜欢哪首歌？,<font color='#FFFF33'> das Lied</font><br>Lieder
A1_5a1c3a81c79a9dd5696891d40d9ee75f,liegen,动词,Um neun Uhr liegt Judith noch im Bett.,1.lie,九点钟朱迪思还躺在床上。,"gelegen"
A1_807765384d9d5527da8848df14a4f02f,links,位置副词,Gehen Sie die nächste Straße links.,1.left<br>2.left / left-wing,在下一个路口左转。,
A1_9a44a54442747bd3e3945099d75345ed,Lkw,名词,Dieser Lastkraftwagen ist sehr groß.,1.HGV,这辆卡车非常大。,<font color='#3399FF'> der Lkw</font><br>
A1_85d7564cdb8969bd775fd0e7b8b1ef0f,Lokal,名词,In unserer Straße gibt es ein neues Lokal.,1.pub / bar / restaurant,我们街上有一家新餐馆。,<font color='#FFFF33'> das Lokal</font><br>Lokale
A1_6514b0b108bc650cf13956b0d1e76b5c,Lösung,名词,Die Lösung ist ganz einfach.,1.答案<br>2.solution,解决方案非常简单。,<font color='#FF99CC'> die Lösung</font><br>Lösungen
A1_6d3ac4ba0b8e7e109c5afdecf584c06f,lustig,形容词,Frau Mertens ist lustig. Sie lacht immer.,1.funny / jocular,默滕斯女士很有趣。她总是在笑。,
A1_5be98f122b45fdaef4ffd851588edef7,machen,动词,Was machst du heute Abend?,1.作<br>2.作,今晚你在做什么？,"gemacht"
A1_0825467c3085651a7c88c6b56e39ba88,Mädchen,名词,Familie Kurz bekommt ein Baby. – Junge oder Mädchen?,1.girl<br>2.girl / maid,库尔兹一家有一个孩子。 – 男孩还是女孩？,<font color='#FFFF33'> das Mädchen</font><br>
A1_39c63ddb96a31b9610cd976b896ad4f0,man,副词,Hier darf man nicht rauchen.,1.human / man / you / but / one,这里不准吸烟。,
A1_598df6ec119ce94bc25b3df5a75a2f20,Mann,名词,Mein Mann arbeitet bei der Polizei.,1.男人,我丈夫为警察工作。,<font color='#3399FF'> der Mann</font><br>
A1_e171e6b8e060060d0ef1263c077d9a41,männlich,形容词,Kreuzen Sie bitte an: „weiblich“ oder „männlich“.,1.男<br>2.manly,请勾选：“女”或“男”。,
A1_5f6fc1526b5df5dd665a38d33d3cd9ca,Maschine,名词,Die Waschmaschine ist günstig.,1.机<br>2.machine,洗衣机很便宜。,<font color='#FF99CC'> die Maschine</font><br>Maschinen
A1_c609bd26dea41963b97335d8c2ff0e9f,Meer,名词,Wir machen Urlaub am Meer.,1.海<br>2.sea,我们要去海边度假。,<font color='#FFFF33'> das Meer</font><br>Meere
A1_5c8459afbb1d4ac5bd6c407341030a20,mehr,不定代词,Dieses Auto kostet 1.000 Euro mehr als das andere.,1.rather / more<br>2.more / longer,"这辆车比另一辆车贵了 1,000 欧元。",
A1_829692afa18756501f88158800f1a5e0,mein,所有格代词,Mein Vater ist Arzt.,1.disease / my,我的父亲是一名医生。,
A1_9c31f527dc88705b8cf648eb871cf4b8,meist-,-,Die meisten Norddeutschen sind sehr groß.,大多-,大多数北德人都很高。,
A1_322557431f822d761ef61facaad6f448,Mensch,名词,Die Menschen sind hier anders als bei uns.,1.哎呀,这里的人与我们不同。,<font color='#3399FF'> der Mensch</font><br>Menschen<font color='#FFFF33'> das Mensch</font><br>Menscher
A1_f2da611505bc4db67ebfe6014c7cc373,mieten,动词,Ich möchte ein Auto mieten.,1.rent,我想租车。,"gemietet"
A1_5d932c90c6cefc8f1a17714b9e0e2460,Miete,名词,Die Miete für diese Wohnung ist 600 Euro.,1.clamp / rent / rentage<br>2.stack / rick / rental / pile / hire,这间公寓的租金为 600 欧元。,<font color='#FF99CC'> die Miete</font><br>Mieten<font color='#FF99CC'> die Miete</font><br>Mieten<font color='#FF99CC'> die Miete</font><br>Mieten
A1_e4dcf6f1dc6553100205db02a33eb0b8,Milch,名词,Die Milch steht im Kühlschrank.,1.奶水/牛奶/母乳/乳,牛奶在冰箱里。,<font color='#FF99CC'> die Milch</font><br>
A1_72e4fb8f76b9782b79a91e549325bc6a,mit,介词,Trinken Sie den Kaffee mit Milch?,1.with<br>2.by,你喝咖啡加牛奶吗？,
A1_f3c853e9bc40bcf442b94352d43fc653,mitbringen,动词,Ich gehe einkaufen. Soll ich dir was mitbringen?,1.bring along / bring,我去购物。要我给你带点东西吗？,"mitgebracht"
A1_cefb415729e3a0d35c0f76eb79b92c35,mitkommen,动词,Ich gehe ins Kino. Kommst du mit?,1.accompany / come along / tag along<br>2.understand,我去电影院。你跟我一起去吗？,"<font color='#FF6600'>sein</font> mitgekommen"
A1_5cb8668e410f114a9626423848ff0c16,mitmachen,动词,Warum macht ihr nicht mit?,1.join in / participate,你为什么不加入呢？,"mitgemacht"
A1_edd8c317d7032c012245d39a9f785bfc,mitnehmen,动词,Nehmen wir meine Schwester ins Kino mit?,1.take with<br>2.keep / take,我们带我妹妹去看电影好吗？,"mitgenommen"
A1_28c13c33c92913e625911ed34a90b412,Mitte,名词,Der Lehrer steht in der Mitte des Klassenzimmers.,1.center / Mitte / centre<br>2.center / middle / centre,老师站在教室中间。,<font color='#FF99CC'> die Mitte</font><br>Mitten
A1_c36715d476abdb4fe0e4cccc3a2300a3,Möbel (pl.),-,Sind die Möbel neu?,家具（复）,家具是新的吗？,
A1_0ea2feeba4a95b56ed8730a12a6861d0,möchten,动词,Was möchten Sie trinken?,想,你想喝点什么？,""
A1_d3002347a5b779bc642186264f37cbbf,mögen,动词,Magst du Kaffee oder Tee?,1.like / may,你喜欢咖啡还是茶？,"gemocht"
A1_fdde276ac61a5f9e2a30e669ba428e28,möglich,形容词,Mit dieser Fahrkarte ist die Fahrt ab 9 Uhr möglich.,1.possible<br>2.potential,持此票您可以从上午 9 点开始出行。,
A1_9cbb6f79af08b826b7b3407f23064106,Moment,名词,Moment mal bitte!,1.just a minute / one minute / moment,请稍等！,<font color='#3399FF'> der Moment</font><br>Momente<font color='#FFFF33'> das Moment</font><br>Momente
A1_9c1b2069a0f6651e03fcd177ad6d0574,morgen,副词,Morgen beginnt die Schule um 10 Uhr.,1.明儿/明天/明儿个,明天上午 10 点学校开始上课。,
A1_ff9dfd03a43500479850caadfbf2e0fe,müde,形容词,Ich bin müde. Ich gehe schlafen.,1.tired / sleepy<br>2.tired,我累了。我要去睡觉。,
A1_3dff54c5219d8e49bb03125765fdd577,Mund,名词,Öffnen Sie den Mund.,1.mouth / mund,张开嘴。,<font color='#3399FF'> der Mund</font><br>Münder<font color='#FF99CC'> die Mund</font><br>-
A1_c2d019338c254cb04c2c921fee44e128,müssen,动词,Ich muss jeden Tag von 8 Uhr bis 18 Uhr arbeiten.,1.have to / must,我必须从早上 8 点工作到下午 6 点。每天。,"gemusst"
A1_d9eece7f90d8d40b6c391a236a8e8f59,Mutter,名词,Frau Berghäuser ist die Mutter von Michaela.,1.Mother / Mum / nut / Mom / mother,Berghäuser 女士是米凯拉的母亲。,<font color='#FF99CC'> die Mutter</font><br>Mütter<font color='#FF99CC'> die Mutter</font><br>Muttern只有复数形式<br>—
A1_305ed74ef71a316828e0f28d0941918e,nach,介词,Ich gehe jetzt nach Hause.,1.to<br>2.at / for,我现在要回家了。,
A1_202ad13d17a10f7ddbd8ca7180e0b29b,nächst-,-,Sehen wir uns nächste Woche?,下一个-,我们下周见吗？,
A1_49ee3087348e8d44e1feda1917443987,Name,名词,Mein Name ist Thomas Schmidt.,1.名字,我的名字是托马斯·施密特。,<font color='#3399FF'> der Name</font><br>Namen
